community_name,plate,site,age,building_density,building_type,house_count,building_count,green_rate,avr_price,develop_company,lat,lng,address,community_id,growth,,,,,,,,,,,,,,,,,,,,,,,,,
殷高小区,高境,高境,23,2.2,Null,1275,82,30,37702,共和开发集团,31.3284,121.496,{殷高路21弄},5.01E+12,0.381152282,,,,,,,,,,,,,,,,,,,,,,,,,
殷高路40弄,高境,高境,35,3,Null,48,3,12,35980,共和新路开发集团,31.3259,121.497,{殷高路40弄},5.01E+12,0.282264566,,,,,,,,,,,,,,,,,,,,,,,,,
殷高路150弄,高境,高境,28,2.5,板楼,316,14,46,35980,共和开发集团,31.3258,121.494,"{殷高路150弄,"" 殷高路152号"","" 殷高路154号""}",5.01E+12,0.282264566,,,,,,,,,,,,,,,,,,,,,,,,,
殷高路149弄,高境,高境,22,2.5,Null,312,24,40,37321,共和开发集团,31.3263,121.494,{殷高路149弄},5.01E+12,0.282282017,,,,,,,,,,,,,,,,,,,,,,,,,
音苑小区,衡山路,衡山路,83,2,Null,248,25,20,99112,暂无信息,31.2182,121.459,{复兴中路1350弄1-23号},5.01E+12,0.462785441,,,,,,,,,,,,,,,,,,,,,,,,,
音乐广场,长寿路,长寿路,13,3.7,Null,678,11,45,70985,上海中伟房地产开发有限公司,31.2516,121.45,{江宁路1220弄},5.01E+12,0.352045359,,,,,,,,,,,,,,,,,,,,,,,,,
懿园,衡山路,衡山路,106,1.06,Null,196,75,22,121349,水平物业开发有限公司,31.2092,121.457,{建国西路506弄},5.01E+12,0.265187262,,,,,,,,,,,,,,,,,,,,,,,,,
懿德公寓,静安寺,静安寺,20,0,Null,47,5,30,61392,上海沪中房地产联合发展总公司,31.2309,121.447,"{乌鲁木齐北路69号,乌鲁木齐北路99弄}",5.01E+12,0.46162065,,,,,,,,,,,,,,,,,,,,,,,,,
溢盈河畔别墅,桃浦,桃浦,23,0,Null,43,44,40,30520,上海亚东建设开发有限公司,31.2993,121.345,{真南路3717号},5.01E+12,0.454258511,,,,,,,,,,,,,,,,,,,,,,,,,
溢发公寓,莘庄,莘庄,22,0,Null,64,14,0,35508,上海曹峰置业有限公司,31.1125,121.386,{莘浜路35弄1-13号},5.01E+12,0.26016037,,,,,,,,,,,,,,,,,,,,,,,,,
意墅家,莘闵别墅,莘闵别墅,10,0.68,Null,258,253,65,30971,致达建设发展有限公司,31.0921,121.342,{新南路1259弄},5.01E+12,0.282322302,,,,,,,,,,,,,,,,,,,,,,,,,
意凯家苑,三林,三林,22,1.5,Null,160,11,32,45644,上海意凯置业有限公司,31.1439,121.522,{永泰路538弄},5.01E+12,0.252564851,,,,,,,,,,,,,,,,,,,,,,,,,
意和家园,凉城,凉城,18,3.33,Null,717,23,35,49402,上海益源房地产开发有限公司,31.2826,121.471,{株洲路258弄},5.01E+12,0.26445767,,,,,,,,,,,,,,,,,,,,,,,,,
意大利米兰绿色公寓,建国西路,建国西路,Null,0,Null,0,1,0,Null,暂无信息,31.2125,121.468,{Milano、via、Cosen、54、Italy},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
逸苑别墅,跨塘,跨塘,Null,0.7,Null,42,40,40,17691,暂无信息,31.3523,120.698,{跨塘镇政府附近},2.31E+12,0.11284049,,,,,,,,,,,,,,,,,,,,,,,,,
逸兴苑,江湾镇,江湾镇,18,2.62,Null,102,9,45,39724,上海昊大置业发展有限公司,31.3192,121.488,{三门路743弄1-10号},5.01E+12,0.192421329,,,,,,,,,,,,,,,,,,,,,,,,,
逸兴家园,淞南,淞南,14,2.3,Null,528,43,42,38209,上海宝建集团宝山市政房地产开发有限公司,31.3538,121.506,{逸仙路3456弄},5.01E+12,0.375088959,,,,,,,,,,,,,,,,,,,,,,,,,
逸香园,丰庄,丰庄,12,1.47,Null,406,28,42,40615,上海嘉定区房地产（集团）有限公司,31.2629,121.372,{铜川路2688弄},5.01E+12,0.273731347,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙一村,高境,高境,28,3,板楼,1558,78,8,36552,宝钢集团,31.3201,121.494,{逸仙路1321弄（逸仙路391弄）},5.01E+12,0.326202034,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙小区,江湾镇,江湾镇,29,2.3,Null,1360,35,30,42269,上海胜通房地产开发有限公司,31.3129,121.491,{场中路4弄},5.01E+12,0.263531251,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙路810弄,江湾镇,江湾镇,23,0,Null,155,14,0,Null,暂无信息,31.3135,121.492,{逸仙路810弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙路773弄,五角场,五角场,35,0,Null,90,5,0,Null,暂无信息,31.3081,121.493,{逸仙路773弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙路464号,江湾镇,江湾镇,14,1.7,Null,6,2,35,27985,上海海富置业有限公司,31.3076,121.492,{逸仙路464号},5.01E+12,0.041576314,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙路3支弄,高境,高境,21,0,Null,4,5,0,Null,暂无信息,31.3288,121.492,{逸仙路3支弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙路380号,江湾镇,江湾镇,22,4.2,Null,83,2,28,44667,上海莘松房地产,31.3057,121.492,{逸仙路380号},5.01E+12,0.282262748,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙路1321弄小区,高境,高境,23,3,Null,2098,143,38,36968,宝钢集团,31.3224,121.494,"{逸仙路1321弄3支弄（逸仙路391弄）,逸仙路1321弄1支弄（逸仙路391弄）}",5.01E+12,0.315670815,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙家园,淞南,淞南,16,0,Null,7,9,0,37394,暂无信息,31.3539,121.506,{逸仙路路3456弄},5.01E+12,0.282253665,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙华庭,高境,高境,10,1.7,Null,1001,64,37,50192,上海泽欣房地产开发有限公司,31.321,121.489,{逸仙路1238弄},5.01E+12,0.542403005,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙二村,高境,高境,21,1.5,Null,1849,89,35,38983,上海北叶房地产开发有限公司,31.3225,121.502,"{国权北路290弄,"" 国权北路460弄"","" 国权北路220弄""}",5.01E+12,0.282301268,,,,,,,,,,,,,,,,,,,,,,,,,
逸仙大厦,高境,高境,13,0,Null,97,5,0,Null,暂无信息,31.329,121.494,{高逸路103-105号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
逸庭苑,松江新城,松江新城,6,0.98,板楼,363,29,44,28221,上海松投房地产有限公司,31.0433,121.192,{文涵路737弄},5.01E+12,0.282241452,,,,,,,,,,,,,,,,,,,,,,,,,
逸亭佳苑,周浦,周浦,9,1.5,板楼,562,32,30,37915,上海景亭置业发展有限公司,31.121,121.592,{年家浜路28弄},5.01E+12,0.451251672,,,,,,,,,,,,,,,,,,,,,,,,,
逸墅新苑,高东,高东,12,0.88,Null,104,57,35,28579,上海泽东置业有限公司,31.3309,121.631,{高东二路99弄},5.01E+12,0.150027406,,,,,,,,,,,,,,,,,,,,,,,,,
逸隆广场,淞南,淞南,3,0,Null,74,2,0,23682,暂无信息,31.3441,121.5,{长逸路180号},5.01E+12,0.282272802,,,,,,,,,,,,,,,,,,,,,,,,,
逸流公寓,武宁,武宁,13,3,Null,967,10,41,67365,上海先达房地产发展有限公司,31.2436,121.428,{普雄路29弄1-13号},5.01E+12,0.329621736,,,,,,,,,,,,,,,,,,,,,,,,,
逸乐轩,衡山路,衡山路,Null,0,Null,9,3,0,60289,上海众安房地产开发有限公司,31.2246,121.461,{长乐路435号},5.01E+12,0.008077329,,,,,,,,,,,,,,,,,,,,,,,,,
逸居苑,淞南,淞南,8,1.56,Null,668,39,40,46868,上海中昂房地产开发有限公司,31.3462,121.499,{淞南路111弄},5.01E+12,0.393611176,,,,,,,,,,,,,,,,,,,,,,,,,
逸景佳苑,高境,高境,16,0,板楼,110,20,0,35167,暂无信息,31.3269,121.493,{逸仙路1588弄},5.01E+12,0.350640299,,,,,,,,,,,,,,,,,,,,,,,,,
逸虹景苑,江湾镇,江湾镇,11,2.9,Null,257,6,35,63365,上海元和投资有限公司,31.3046,121.493,{逸仙路288弄},5.01E+12,0.429489821,,,,,,,,,,,,,,,,,,,,,,,,,
逸皓华庭（公寓）,重固,重固,4,1.5,板楼,686,80,35,19451,暂无信息,31.1987,121.188,{重固镇大街518号},5.01E+12,0.282257087,,,,,,,,,,,,,,,,,,,,,,,,,
逸皓华庭（别墅）,重固,重固,4,1.2,Null,4,5,35,19451,暂无信息,31.1987,121.188,{重固镇大街518弄},5.01E+12,0.282257087,,,,,,,,,,,,,,,,,,,,,,,,,
逸邨,衡山路,衡山路,83,0,Null,28,34,0,144490,暂无信息,31.2149,121.45,"{淮海中路1610弄1-8号,天平路208弄1-13号,天平路212弄1-12号}",5.01E+12,0.240583059,,,,,,,,,,,,,,,,,,,,,,,,,
逸翠公馆,世博,世博,5,3.61,Null,576,4,35,59938,上海众天房产有限公司,31.1878,121.521,{南码头路1288弄},5.01E+12,0.427207694,,,,,,,,,,,,,,,,,,,,,,,,,
逸安商务楼,康健,康健,9,0,Null,96,2,0,26007,暂无信息,31.1681,121.438,{钦州路109号},5.01E+12,-0.007768296,,,,,,,,,,,,,,,,,,,,,,,,,
益元大楼,世博滨江,世博滨江,28,0,Null,286,3,0,62712,上海南房集团,31.2102,121.501,"{中山南路1667号,中山南路1671号}",5.01E+12,0.421940159,,,,,,,,,,,,,,,,,,,,,,,,,
益文苑,梅陇,梅陇,14,2,Null,32,5,40,32769,天津益文苑投资有限公司,31.1435,121.418,{益文路100弄},5.01E+12,0.300121387,,,,,,,,,,,,,,,,,,,,,,,,,
益文路79弄,梅陇,梅陇,21,1.8,Null,366,32,27,36998,梅陇房产,31.1422,121.418,{益文路79弄},5.01E+12,0.282260249,,,,,,,,,,,,,,,,,,,,,,,,,
益同公寓,仙霞,仙霞,18,0,Null,4,2,39,48855,暂无信息,31.2155,121.405,{茅台路259弄},5.01E+12,0.344889723,,,,,,,,,,,,,,,,,,,,,,,,,
益民小区,周家嘴路,周家嘴路,20,1.96,Null,837,38,38,47527,上海市职工住宅合作社,31.2834,121.559,{平凉路2545弄},5.01E+12,0.358388587,,,,,,,,,,,,,,,,,,,,,,,,,
益民路45号,川沙,川沙,22,0,Null,24,2,0,24245,暂无信息,31.2022,121.708,{益民路45号},5.01E+12,0.148559187,,,,,,,,,,,,,,,,,,,,,,,,,
益民路37弄,川沙,川沙,Null,0,Null,2,2,0,21300,暂无信息,31.2022,121.708,{益民路37弄},5.10E+14,0.282277129,,,,,,,,,,,,,,,,,,,,,,,,,
益民路27号,川沙,川沙,Null,0,Null,36,2,0,19774,暂无信息,31.2022,121.708,{益民路27号},5.10E+14,0.195776839,,,,,,,,,,,,,,,,,,,,,,,,,
益民路19弄,川沙,川沙,22,0,Null,30,4,0,16735,暂无信息,31.202,121.708,{益民路19弄},5.01E+12,0.282345977,,,,,,,,,,,,,,,,,,,,,,,,,
益民公寓,曹家渡,曹家渡,19,1.2,Null,317,3,30,68070,上海益民房地产有限公司,31.2366,121.446,{延平路223弄},5.01E+12,0.363254786,,,,,,,,,,,,,,,,,,,,,,,,,
益康大厦,周家嘴路,周家嘴路,15,3.2,Null,195,2,26,45317,上海圣堡房地产发展有限公司,31.2875,121.548,{舒兰路88号},5.01E+12,0.460622525,,,,,,,,,,,,,,,,,,,,,,,,,
益景苑,胥江,胥江,Null,0,Null,24,3,0,11670,暂无信息,31.283,120.599,{西环路与解放西路交接处},2.40E+14,0.100656919,,,,,,,,,,,,,,,,,,,,,,,,,
益锦苑,胥江,胥江,Null,1.6,板楼,104,9,25,12886,暂无信息,31.2813,120.592,{横塘东街46号},2.40E+14,0.275147604,,,,,,,,,,,,,,,,,,,,,,,,,
益健小区,中山公园,中山公园,29,2,Null,256,14,21,61122,绿安房地产公司,31.225,121.414,{万航渡路2505弄18-69},5.01E+12,0.199369515,,,,,,,,,,,,,,,,,,,,,,,,,
益晖新苑,控江路,控江路,6,1.8,Null,680,10,35,58228,上海益晖房地产有限公司,31.2959,121.55,{安图路18弄},5.01E+12,0.363971085,,,,,,,,,,,,,,,,,,,,,,,,,
益华小区,五角场,五角场,20,2.12,Null,354,22,38,50937,凯晨房产开发有限公司,31.2926,121.523,"{政本路280弄,政本路280弄1支弄}",5.01E+12,0.419641538,,,,,,,,,,,,,,,,,,,,,,,,,
益海佳苑,鞍山,鞍山,15,1.05,Null,86,11,30,61166,益海房产,31.2899,121.519,{中山北二路709弄1-10号},5.01E+12,0.282264486,,,,,,,,,,,,,,,,,,,,,,,,,
益丰新村,张江,张江,21,3.3,Null,1369,104,70,42761,上海银鹏房地产实业公司,31.2047,121.637,{益丰新村},5.01E+12,0.300175164,,,,,,,,,,,,,,,,,,,,,,,,,
益达公寓,洋泾,洋泾,21,2,Null,54,2,38,Null,益达房地产开发公司,31.2399,121.567,{杨高中路1898号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
挹秀新村,平江新城,平江新城,Null,0,板楼/平房,232,41,0,14154,暂无信息,31.3388,120.643,{北环路华东电器城对面},2.40E+14,0.16342484,,,,,,,,,,,,,,,,,,,,,,,,,
挹翠苑,植物园,植物园,17,1.8,Null,822,72,30,53467,上海佳信物业管理有限公司,31.1604,121.452,{东泉路188弄},5.01E+12,0.286156623,,,,,,,,,,,,,,,,,,,,,,,,,
挹翠华庭,狮山,狮山,Null,2.42,平房,180,8,42,21085,暂无信息,31.3012,120.573,{滨河路1205号},2.40E+14,0.397853205,,,,,,,,,,,,,,,,,,,,,,,,,
易家商业中心,金山,金山,5,0,Null,3,3,0,Null,暂无信息,30.7383,121.334,{城河路373号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
易安小区,九亭,九亭,10,0,Null,4,13,0,11291,暂无信息,31.123,121.337,{易富路100弄},5.10E+14,0.462852889,,,,,,,,,,,,,,,,,,,,,,,,,
亦园,衡山路,衡山路,17,0.9,Null,113,4,10,66019,上海创名房地产发展有限公司,31.221,121.451,{安福路168号},5.01E+12,0.178621204,,,,,,,,,,,,,,,,,,,,,,,,,
亦村,镇宁路,镇宁路,76,0,Null,22,16,0,110284,暂无信息,31.212,121.443,{泰安路76弄},5.01E+12,0.499736183,,,,,,,,,,,,,,,,,,,,,,,,,
屹立家园,共康,共康,14,1.4,Null,1020,86,45,43751,上海屹立房地产发展有限公司,31.333,121.439,{长临路1118弄},5.01E+12,0.465798712,,,,,,,,,,,,,,,,,,,,,,,,,
忆梅村,南京西路,南京西路,47,3.6,板楼,69,10,30,68248,静安置业,31.2384,121.46,{新闸路1209弄},5.01E+12,0.264673073,,,,,,,,,,,,,,,,,,,,,,,,,
忆定村,镇宁路,镇宁路,86,2.2,Null,16,52,38,48967,忆定房产开发公司,31.2231,121.439,{江苏路495弄},5.01E+12,0.079005355,,,,,,,,,,,,,,,,,,,,,,,,,
艺泰一品花园,惠南,惠南,2,1,板楼,514,29,40,21616,暂无信息,31.0556,121.736,{人民西路1533弄},5.01E+12,0.232643983,,,,,,,,,,,,,,,,,,,,,,,,,
艺泰安邦,宣桥,宣桥,10,1.5,Null,4369,152,45,23145,上海刚泰置业有限公司,31.0673,121.716,{南六公路399弄},5.01E+12,0.283589853,,,,,,,,,,,,,,,,,,,,,,,,,
艺术公寓,衡山路,衡山路,17,3.8,Null,68,3,10,79013,上海海佳房地产有限公司,31.2133,121.457,{衡山路17弄7-8号},5.01E+12,0.371117312,,,,,,,,,,,,,,,,,,,,,,,,,
艺康苑,共康,共康,16,0.61,Null,1340,117,30,50179,上海庙行房地产开发经营公司,31.3277,121.45,"{共康路88弄,保德路1238弄}",5.01E+12,0.517380893,,,,,,,,,,,,,,,,,,,,,,,,,
艺海大厦,江宁路,江宁路,11,0,Null,31,2,30,29253,上海文广集团发展总公司,31.2421,121.458,{江宁路466号},5.01E+12,0.258384463,,,,,,,,,,,,,,,,,,,,,,,,,
义王路101弄,外高桥,外高桥,32,0,Null,91,6,0,26998,暂无信息,31.3517,121.59,{义王路101弄},5.01E+12,0.282292513,,,,,,,,,,,,,,,,,,,,,,,,,
义合坊,徐家汇,徐家汇,Null,0,Null,1,3,0,Null,暂无信息,31.2051,121.444,{广元路208弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
亿阳公寓,南桥,南桥,15,1.8,Null,109,14,35,16549,上海市亿阳房地产有限公司,30.9222,121.46,{亿阳公寓},5.01E+12,0.177749689,,,,,,,,,,,,,,,,,,,,,,,,,
亿阳戴家新苑,南桥,南桥,10,0,Null,161,18,0,17868,上海亿阳房产有限公司,30.914,121.469,{育秀路438弄},5.01E+12,0.169005898,,,,,,,,,,,,,,,,,,,,,,,,,
亿象新天地,活力岛,活力岛,Null,0,板楼/平房,270,4,0,17146,暂无信息,31.386,120.616,{御窑路88号},2.40E+14,0.497808406,,,,,,,,,,,,,,,,,,,,,,,,,
亿润苑,阳城,阳城,11,2,Null,462,21,40,59611,上海亿润置业有限公司,31.2937,121.447,{永和路459弄},5.01E+12,0.274544825,,,,,,,,,,,,,,,,,,,,,,,,,
亿联中心,航头,航头,6,1.5,板楼,504,3,23,11791,暂无信息,31.0368,121.587,"{航头路1800号,"" 航梅路668号""}",5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
亿豪名邸,七宝,七宝,14,0.8,Null,136,35,50,47036,上海亿豪置业有限公司,31.1499,121.365,{七莘路2358弄},5.01E+12,0.195871421,,,,,,,,,,,,,,,,,,,,,,,,,
亿丰五金广场,青村,青村,Null,0,Null,14,4,0,16348,暂无信息,30.9253,121.521,{南奉公路6085号},5.01E+12,0.282357015,,,,,,,,,,,,,,,,,,,,,,,,,
亿丰时代广场,三林,三林,Null,1.2,板楼,282,3,28,Null,暂无信息,31.1686,121.514,"{云台路766号,"" 云台路800号""}",5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
亿丰商务楼,青村,青村,3,0,Null,181,2,0,12607,暂无信息,30.925,121.52,{南奉公路6111弄},5.01E+12,-0.147982581,,,,,,,,,,,,,,,,,,,,,,,,,
亿城天筑,胥口,胥口,2,1.6,板楼/平房,157,6,37,13558,暂无信息,31.2492,120.485,{胥市街368号},2.40E+14,0.139365167,,,,,,,,,,,,,,,,,,,,,,,,,
颐园别墅,金虹桥,金虹桥,Null,0,Null,4,4,0,Null,Null,31.1971,121.396,{虹许路789号},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
颐湾丽庭,朱家角,朱家角,Null,0.73,Null,2,2,40,18962,暂无信息,31.1138,121.017,"{张家圩路777弄,"" 绿舟路118弄""}",5.01E+12,0.201424533,,,,,,,,,,,,,,,,,,,,,,,,,
颐湾,朱家角,朱家角,Null,0,Null,0,1,0,18962,暂无信息,31.1238,121.028,{绿洲路118弄},5.01E+12,0.282316944,,,,,,,,,,,,,,,,,,,,,,,,,
颐亭花园（公寓）,九亭,九亭,7,0.5,Null,840,31,45,32002,上海维豪房地产开发有限公司,31.1527,121.305,{涞坊路1188弄},5.01E+12,0.282289475,,,,,,,,,,,,,,,,,,,,,,,,,
颐亭花园（别墅）,九亭,九亭,10,0.5,Null,283,284,46,33826,上海维豪房地产开发有限公司,31.1527,121.305,{涞坊路1188弄},5.01E+12,0.282296834,,,,,,,,,,,,,,,,,,,,,,,,,
颐思殿广场,松江老城,松江老城,Null,0,Null,9,2,0,26104,暂无信息,31.0217,121.262,{松东路217号},5.01E+12,0.418640684,,,,,,,,,,,,,,,,,,,,,,,,,
颐宁苑,真如,真如,17,1.9,Null,643,8,37,52037,上海申能房地产有限公司,31.2523,121.416,{曹杨路1222弄},5.01E+12,0.337823341,,,,,,,,,,,,,,,,,,,,,,,,,
颐河苑,共富,共富,13,0.8,Null,139,140,40,26592,上海颐石房地产有限公司,31.3481,121.407,{顾太路21弄},5.01E+12,0.202969159,,,,,,,,,,,,,,,,,,,,,,,,,
颐和泊雅轩,泥城镇,泥城镇,Null,0,板楼,83,5,0,16852,暂无信息,30.9046,121.815,{池月路588弄},5.01E+12,0.282299597,,,,,,,,,,,,,,,,,,,,,,,,,
颐谷南苑,周浦,周浦,3,0,Null,815,34,0,20976,暂无信息,31.1044,121.608,{周泰路68弄},5.01E+12,0.33042193,,,,,,,,,,,,,,,,,,,,,,,,,
颐谷北苑,周浦,周浦,3,0,Null,680,29,0,20976,暂无信息,31.107,121.609,{周泰路32弄},5.01E+12,0.20917607,,,,,,,,,,,,,,,,,,,,,,,,,
颐峰苑,徐家汇,徐家汇,11,2.5,Null,143,4,50,84032,上海荣峰房地产开发有限公司,31.1949,121.438,{汇站街126弄},5.01E+12,0.244615196,,,,,,,,,,,,,,,,,,,,,,,,,
颐德名苑,新华路,新华路,16,2.3,Null,188,7,30,61882,上海建信置业有限公司,31.2151,121.431,{延安西路1390弄},5.01E+12,0.296753893,,,,,,,,,,,,,,,,,,,,,,,,,
移动智地,赵巷,赵巷,Null,1.5,塔楼,1,1,40,Null,Null,31.153,121.18,{沪青平公路3938弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
宜仕怡家,万体馆,万体馆,14,2.2,Null,461,14,52,73200,上海城开（集团）有限公司,31.1825,121.447,{龙华西路591弄},5.01E+12,0.283099797,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路8弄,徐家汇,徐家汇,29,1.5,Null,5,3,25,Null,暂无信息,31.1986,121.438,{宜山路8弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路701弄,田林,田林,57,1.6,Null,838,46,30,61692,暂无信息,31.1795,121.425,{宜山路701弄},5.01E+12,0.282292224,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路691弄,田林,田林,32,1.4,Null,437,22,35,62382,徐汇物业建筑有限公司,31.1812,121.428,{宜山路691弄},5.01E+12,0.282277151,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路58号,徐家汇,徐家汇,19,0,Null,12,3,0,97613,暂无信息,31.1974,121.437,{宜山路58号},5.01E+12,0.282276877,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路56号,徐家汇,徐家汇,Null,0,Null,0,1,0,97613,暂无信息,31.1975,121.437,{宜山路56号},5.10E+14,0.282276877,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路55弄,徐家汇,徐家汇,Null,0,Null,7,3,0,Null,暂无信息,31.1975,121.438,{宜山路55弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路480弄,徐家汇,徐家汇,1,0,Null,2,3,0,50310,暂无信息,31.1893,121.433,{宜山路480弄},5.01E+12,0.282276173,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路400弄,徐家汇,徐家汇,30,1.6,Null,56,4,33,81389,上海瀛通（集团）有限公司,31.1936,121.435,{宜山路400弄},5.01E+12,0.282285441,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路38号,徐家汇,徐家汇,Null,0,Null,1,2,0,97613,暂无信息,31.1979,121.438,{宜山路38号},5.01E+12,0.282276877,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路179号,徐家汇,徐家汇,25,0.9,Null,24,2,30,97793,暂无信息,31.1968,121.437,{宜山路179号},5.01E+12,0.112238872,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路177号,徐家汇,徐家汇,30,1.8,Null,24,2,28,97419,上海城投置地有限公司,31.1969,121.437,{宜山路177号},5.01E+12,0.282274162,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路12弄,徐家汇,徐家汇,32,1.87,Null,98,7,12,84308,上海南丹房地产开发公司,31.1984,121.438,{宜山路12弄},5.01E+12,0.282277511,,,,,,,,,,,,,,,,,,,,,,,,,
宜山路110弄,徐家汇,徐家汇,Null,0,Null,1,2,0,86362,暂无信息,31.1969,121.437,{宜山路110弄},5.01E+12,0.282283931,,,,,,,,,,,,,,,,,,,,,,,,,
宜山北路10号,徐家汇,徐家汇,Null,0,Null,5,2,0,48029,暂无信息,31.2006,121.439,{宜山北路10号},5.01E+12,0.282280498,,,,,,,,,,,,,,,,,,,,,,,,,
宜洛馨苑,甘泉宜川,甘泉宜川,39,2.2,Null,364,19,25,41788,中山物业,31.2628,121.446,{交通路1913弄},5.01E+12,0.282285214,,,,,,,,,,,,,,,,,,,,,,,,,
宜君路83号,甘泉宜川,甘泉宜川,Null,0,板楼,20,1,0,38245,Null,31.2696,121.432,{宜君路83号},5.01E+15,0.282273282,,,,,,,,,,,,,,,,,,,,,,,,,
宜君路79号,甘泉宜川,甘泉宜川,21,2.2,Null,20,2,1,38245,西部集团,31.2697,121.432,{宜君路79号},5.01E+12,0.282273282,,,,,,,,,,,,,,,,,,,,,,,,,
宜君路53号,甘泉宜川,甘泉宜川,21,4,Null,10,2,1,38245,西部集团,31.2697,121.432,{宜君路53号},5.01E+12,0.282273282,,,,,,,,,,,,,,,,,,,,,,,,,
宜君路49号,甘泉宜川,甘泉宜川,21,4,Null,10,2,1,38245,西部集团,31.2699,121.433,{宜君路49号},5.01E+12,0.282273282,,,,,,,,,,,,,,,,,,,,,,,,,
宜君路45号,甘泉宜川,甘泉宜川,21,0,Null,10,2,0,38245,暂无信息,31.2699,121.433,{宜君路45号},5.10E+14,0.282273282,,,,,,,,,,,,,,,,,,,,,,,,,
宜君路185弄,甘泉宜川,甘泉宜川,23,0,Null,54,2,0,48847,西部集团,31.2695,121.431,{宜君路185弄},5.01E+12,0.28227251,,,,,,,,,,,,,,,,,,,,,,,,,
宜居苑,小昆山,小昆山,24,1.6,Null,20,12,50,8456,上海宜居苑实业有限公司,31.0099,121.15,{彭丰路455弄},5.01E+12,0.462718122,,,,,,,,,,,,,,,,,,,,,,,,,
宜居尚城,航头,航头,9,1.3,板楼,1414,284,40,17529,上海东升置业发展有限公司,31.0321,121.584,{航梅路525弄1、2、3、4、6支弄},5.01E+12,0.184617692,,,,,,,,,,,,,,,,,,,,,,,,,
宜嘉苑,高行,高行,13,1.39,,637,50,25,52860,上海信建房地产开发有限公司,31.2915,121.614,{杨高北路3839弄},5.01E+12,0.321482409,,,,,,,,,,,,,,,,,,,,,,,,,
宜嘉商务中心,周家嘴路,周家嘴路,Null,0,Null,8,2,0,25516,暂无信息,31.2732,121.533,{兰州路1104号},5.01E+12,0.126999742,,,,,,,,,,,,,,,,,,,,,,,,,
宜嘉商务楼,源深,源深,Null,0,Null,29,3,0,43298,上海信建房地产开发有限公司,31.2419,121.546,{沈家弄路672号},5.01E+12,0.282270276,,,,,,,,,,,,,,,,,,,,,,,,,
宜嘉坊商务楼,北新泾,北新泾,13,0,Null,75,6,0,31713,暂无信息,31.2217,121.382,{天山西路125号},5.01E+12,0.136120776,,,,,,,,,,,,,,,,,,,,,,,,,
宜嘉坊,北新泾,北新泾,11,2.5,Null,192,7,30,74671,上海宜嘉汇房地产发展有限公司,31.2218,121.38,{北渔路82弄},5.01E+12,0.390055642,,,,,,,,,,,,,,,,,,,,,,,,,
